,line,filename,entity,len,lineNo,email,url,phone,sigdelimiter,special,words,name,endquote,tabs1,tabs2,tabs3,punct20,punct50,punct90,reply,startpunct,firstchar,replypunct,wrote,alphanum90,alphanum50,alphanum10,title,nlines,len_avg,len_min,len_max,nBlanks,nNonBlanks,nSig,posFromEnd,last,prevlast,last5,last11,posRatio,posRatioNB,lenRatio,less_avg_len,more_avg_len,less_avg_len75,less_avg_len50
2350,713-853-3465,273.txt,signature,12,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,1,0,0,0,41,49.0,13,129,15,26,3,0,1,0,1,1,0.6341463414634146,1.0,0.24489795918367346,1,0,1,1
2351,Maybe God wants us to meet a,276.txt,no_entity,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,1,1,0,0,0,92,42.0,9,232,29,63,0,62,0,0,0,0,0.010869565217391304,0.015873015873015872,0.6666666666666666,1,0,1,0
2352,few wrong people before meeting,276.txt,no_entity,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f,0,1,1,0,0,0,92,42.0,9,232,29,63,0,61,0,0,0,0,0.021739130434782608,0.031746031746031744,0.7380952380952381,1,0,1,0
2353,the right one so that when we finally,276.txt,no_entity,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t,0,1,1,0,0,0,92,42.0,9,232,29,63,0,60,0,0,0,0,0.03260869565217391,0.047619047619047616,0.8809523809523809,1,0,0,0
2354,"meet the right person, we will know",276.txt,no_entity,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,m,0,1,1,0,0,0,92,42.0,9,232,29,63,0,59,0,0,0,0,0.043478260869565216,0.06349206349206349,0.8333333333333334,1,0,0,0
2355,how to be grateful for that gift.,276.txt,no_entity,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,1,1,0,0,0,92,42.0,9,232,29,63,0,58,0,0,0,0,0.05434782608695652,0.07936507936507936,0.7857142857142857,1,0,0,0
2356,"When the door of happiness closes,",276.txt,no_entity,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,0,1,1,0,0,0,92,42.0,9,232,29,63,0,57,0,0,0,0,0.06521739130434782,0.09523809523809523,0.8095238095238095,1,0,0,0
2357,"another opens, but often times we look",276.txt,no_entity,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a,0,1,1,0,0,0,92,42.0,9,232,29,63,0,56,0,0,0,0,0.07608695652173914,0.1111111111111111,0.9047619047619048,1,0,0,0
2358,so long at the closed door that we don't,276.txt,no_entity,40,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,0,1,1,0,0,0,92,42.0,9,232,29,63,0,55,0,0,0,0,0.08695652173913043,0.12698412698412698,0.9523809523809523,1,0,0,0
2359,see the one which has been opened for us.,276.txt,no_entity,41,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,0,1,1,0,0,0,92,42.0,9,232,29,63,0,54,0,0,0,0,0.09782608695652174,0.14285714285714285,0.9761904761904762,1,0,0,0
2360,  <http://www.funnygreetings.com/camel5/door_carpet_md_wht.gif>,276.txt,no_entity,63,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,1,1,0,0,0,92,42.0,9,232,29,63,0,53,0,0,0,0,0.10869565217391304,0.15873015873015872,1.5,0,1,0,0
2361,  <http://www2.flowgo.com/images/bt/trans.gif?page_id=10005>,276.txt,no_entity,60,11,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,1,1,0,0,0,92,42.0,9,232,29,63,0,52,0,0,0,0,0.11956521739130435,0.1746031746031746,1.4285714285714286,0,1,0,0
2362,The best kind of friend is the kind you,276.txt,no_entity,39,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,T,0,1,1,0,0,0,92,42.0,9,232,29,63,0,51,0,0,0,0,0.13043478260869565,0.19047619047619047,0.9285714285714286,1,0,0,0
2363,"can sit on a porch and swing with,",276.txt,no_entity,34,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,1,1,0,0,0,92,42.0,9,232,29,63,0,50,0,0,0,0,0.14130434782608695,0.20634920634920634,0.8095238095238095,1,0,0,0
2364,"never say a word, and then walk away",276.txt,no_entity,36,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,0,1,1,0,0,0,92,42.0,9,232,29,63,0,49,0,0,0,0,0.15217391304347827,0.2222222222222222,0.8571428571428571,1,0,0,0
2365,feeling like it was the best,276.txt,no_entity,28,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,f,0,1,1,0,0,0,92,42.0,9,232,29,63,0,48,0,0,0,0,0.16304347826086957,0.23809523809523808,0.6666666666666666,1,0,1,0
2366,conversation you've ever had.,276.txt,no_entity,29,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,1,1,0,0,0,92,42.0,9,232,29,63,0,47,0,0,0,0,0.17391304347826086,0.25396825396825395,0.6904761904761905,1,0,1,0
2367,It's true that we don't know what we've,276.txt,no_entity,39,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,1,1,0,0,0,92,42.0,9,232,29,63,0,46,0,0,0,0,0.18478260869565216,0.2698412698412698,0.9285714285714286,1,0,0,0
2368,"got until we lose it, but it's also true",276.txt,no_entity,40,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,g,0,1,1,0,0,0,92,42.0,9,232,29,63,0,45,0,0,0,0,0.1956521739130435,0.2857142857142857,0.9523809523809523,1,0,0,0
2369,that we don't know what we've been,276.txt,no_entity,34,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t,0,1,1,0,0,0,92,42.0,9,232,29,63,0,44,0,0,0,0,0.20652173913043478,0.30158730158730157,0.8095238095238095,1,0,0,0
2370,missing until it arrives.,276.txt,no_entity,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,m,0,1,1,0,0,0,92,42.0,9,232,29,63,0,43,0,0,0,0,0.21739130434782608,0.31746031746031744,0.5952380952380952,1,0,1,0
2371,Giving someone all your love is never an,276.txt,no_entity,40,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,0,1,1,0,0,0,92,42.0,9,232,29,63,0,42,0,0,0,0,0.22826086956521738,0.3333333333333333,0.9523809523809523,1,0,0,0
2372,assurance that they'll love you back.,276.txt,no_entity,37,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a,0,1,1,0,0,0,92,42.0,9,232,29,63,0,41,0,0,0,0,0.2391304347826087,0.3492063492063492,0.8809523809523809,1,0,0,0
2373,Don't expect love in return; just wait,276.txt,no_entity,38,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,1,1,0,0,0,92,42.0,9,232,29,63,0,40,0,0,0,0,0.25,0.36507936507936506,0.9047619047619048,1,0,0,0
2374,for it to grow in their heart.,276.txt,no_entity,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f,0,1,1,0,0,0,92,42.0,9,232,29,63,0,39,0,0,0,0,0.2608695652173913,0.38095238095238093,0.7142857142857143,1,0,1,0
2375,"But if it doesn't, be content it grew in yours.",276.txt,no_entity,47,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,1,1,0,0,0,92,42.0,9,232,29,63,0,38,0,0,0,0,0.2717391304347826,0.3968253968253968,1.119047619047619,0,1,0,0
2376,  <http://www.funnygreetings.com/camel5/heart.gif>            <http://www.funnygreetings.com/camel5/heart.gif>,276.txt,no_entity,110,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1,1,0,0,0,92,42.0,9,232,29,63,0,37,0,0,0,0,0.2826086956521739,0.4126984126984127,2.619047619047619,0,1,0,0
2377,"It takes only a minute to get a crush on someone,",276.txt,no_entity,49,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,1,1,0,0,0,92,42.0,9,232,29,63,0,36,0,0,0,0,0.29347826086956524,0.42857142857142855,1.1666666666666667,0,1,0,0
2378,"an hour to like someone, and a day to love someone,",276.txt,no_entity,51,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a,0,1,1,0,0,0,92,42.0,9,232,29,63,0,35,0,0,0,0,0.30434782608695654,0.4444444444444444,1.2142857142857142,0,1,0,0
2379,but it takes a lifetime to forget someone.,276.txt,no_entity,42,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b,0,1,1,0,0,0,92,42.0,9,232,29,63,0,34,0,0,0,0,0.31521739130434784,0.4603174603174603,1.0,1,0,0,0
2380,Don't go for looks; they can deceive.,276.txt,no_entity,37,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,1,1,0,0,0,92,42.0,9,232,29,63,0,33,0,0,0,0,0.32608695652173914,0.47619047619047616,0.8809523809523809,1,0,0,0
2381,Don't go for wealth; even that fades away.,276.txt,no_entity,42,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,1,1,0,0,0,92,42.0,9,232,29,63,0,32,0,0,0,0,0.33695652173913043,0.49206349206349204,1.0,1,0,0,0
2382,Go for someone who makes you smile because it,276.txt,no_entity,45,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,0,1,1,0,0,0,92,42.0,9,232,29,63,0,31,0,0,0,0,0.34782608695652173,0.5079365079365079,1.0714285714285714,0,1,0,0
2383,takes only a smile to make a dark day seem bright.,276.txt,no_entity,50,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t,0,1,1,0,0,0,92,42.0,9,232,29,63,0,30,0,0,0,0,0.358695652173913,0.5238095238095238,1.1904761904761905,0,1,0,0
2384,Find the one that makes your heart smile.,276.txt,no_entity,41,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,1,1,0,0,0,92,42.0,9,232,29,63,0,29,0,0,0,0,0.3695652173913043,0.5396825396825397,0.9761904761904762,1,0,0,0
2385,There are moments in life when you miss someone,276.txt,no_entity,47,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,1,1,0,0,0,92,42.0,9,232,29,63,0,28,0,0,0,0,0.3804347826086957,0.5555555555555556,1.119047619047619,0,1,0,0
2386,so much that you just want to pick them from,276.txt,no_entity,44,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,0,1,1,0,0,0,92,42.0,9,232,29,63,0,27,0,0,0,0,0.391304347826087,0.5714285714285714,1.0476190476190477,0,1,0,0
2387,your dreams and hug them for real.,276.txt,no_entity,34,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y,0,1,1,0,0,0,92,42.0,9,232,29,63,0,26,0,0,0,0,0.40217391304347827,0.5873015873015873,0.8095238095238095,1,0,0,0
2388,  <http://www.funnygreetings.com/camel5/hug.gif>,276.txt,no_entity,48,38,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,1,1,0,0,0,92,42.0,9,232,29,63,0,25,0,0,0,0,0.41304347826086957,0.6031746031746031,1.1428571428571428,0,1,0,0
2389,Dream what you want to dream; go where you,276.txt,no_entity,42,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,1,1,0,0,0,92,42.0,9,232,29,63,0,24,0,0,0,0,0.42391304347826086,0.6190476190476191,1.0,1,0,0,0
2390,"want to go; be what you want to be,",276.txt,no_entity,35,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,0,1,1,0,0,0,92,42.0,9,232,29,63,0,23,0,0,0,0,0.43478260869565216,0.6349206349206349,0.8333333333333334,1,0,0,0
2391,because you have only one life and one,276.txt,no_entity,38,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b,0,1,1,0,0,0,92,42.0,9,232,29,63,0,22,0,0,0,0,0.44565217391304346,0.6507936507936508,0.9047619047619048,1,0,0,0
2392,chance to do all the things you want to do.,276.txt,no_entity,43,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,1,1,0,0,0,92,42.0,9,232,29,63,0,21,0,0,0,0,0.45652173913043476,0.6666666666666666,1.0238095238095237,0,1,0,0
2393,Always put yourself in others' shoes.,276.txt,no_entity,37,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,1,1,0,0,0,92,42.0,9,232,29,63,0,20,0,0,0,0,0.4673913043478261,0.6825396825396826,0.8809523809523809,1,0,0,0
2394,"If you feel that it hurts you,",276.txt,no_entity,30,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,1,1,0,0,0,92,42.0,9,232,29,63,0,19,0,0,0,0,0.4782608695652174,0.6984126984126984,0.7142857142857143,1,0,1,0
2395,it probably hurts the other person too.,276.txt,no_entity,39,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i,0,1,1,0,0,0,92,42.0,9,232,29,63,0,18,0,0,0,0,0.4891304347826087,0.7142857142857143,0.9285714285714286,1,0,0,0
2396,The happiest of people don't necessarily,276.txt,no_entity,40,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,1,1,0,0,0,92,42.0,9,232,29,63,0,17,0,0,0,0,0.5,0.7301587301587301,0.9523809523809523,1,0,0,0
2397,have the best of everything;,276.txt,no_entity,28,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,h,0,1,1,0,0,0,92,42.0,9,232,29,63,0,16,0,0,0,0,0.5108695652173914,0.746031746031746,0.6666666666666666,1,0,1,0
2398,they just make the most of everything that,276.txt,no_entity,42,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t,0,1,1,0,0,0,92,42.0,9,232,29,63,0,15,0,0,0,0,0.5217391304347826,0.7619047619047619,1.0,1,0,0,0
2399,comes along their way.,276.txt,no_entity,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,1,1,0,0,0,92,42.0,9,232,29,63,0,14,0,0,0,0,0.532608695652174,0.7777777777777778,0.5238095238095238,1,0,1,0
2400,The brightest future will always be based,276.txt,no_entity,41,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,1,1,0,0,0,92,42.0,9,232,29,63,0,13,0,0,0,0,0.5434782608695652,0.7936507936507936,0.9761904761904762,1,0,0,0
2401,"on a forgotten past, you can't go on well",276.txt,no_entity,41,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,o,0,1,1,0,0,0,92,42.0,9,232,29,63,0,12,0,0,0,0,0.5543478260869565,0.8095238095238095,0.9761904761904762,1,0,0,0
2402,in life until you let go of your past,276.txt,no_entity,37,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i,0,1,1,0,0,0,92,42.0,9,232,29,63,0,11,0,0,0,0,0.5652173913043478,0.8253968253968254,0.8809523809523809,1,0,0,0
2403,failures and heartaches.,276.txt,no_entity,24,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f,0,1,1,0,0,0,92,42.0,9,232,29,63,0,10,0,0,0,1,0.5760869565217391,0.8412698412698413,0.5714285714285714,1,0,1,0
2404,"When you were born, you were crying and",276.txt,no_entity,39,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,0,1,1,0,0,0,92,42.0,9,232,29,63,0,9,0,0,0,1,0.5869565217391305,0.8571428571428571,0.9285714285714286,1,0,0,0
2405,everyone around you was smiling.,276.txt,no_entity,32,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,0,1,1,0,0,0,92,42.0,9,232,29,63,0,8,0,0,0,1,0.5978260869565217,0.873015873015873,0.7619047619047619,1,0,0,0
2406,"Live your life so that when you die,",276.txt,no_entity,36,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,0,1,1,0,0,0,92,42.0,9,232,29,63,0,7,0,0,0,1,0.6086956521739131,0.8888888888888888,0.8571428571428571,1,0,0,0
2407,you're the one who is smiling and,276.txt,no_entity,33,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y,0,1,1,0,0,0,92,42.0,9,232,29,63,0,6,0,0,0,1,0.6195652173913043,0.9047619047619048,0.7857142857142857,1,0,0,0
2408,everyone around you is crying.,276.txt,no_entity,30,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,0,1,1,0,0,0,92,42.0,9,232,29,63,0,5,0,0,0,1,0.6304347826086957,0.9206349206349206,0.7142857142857143,1,0,1,0
2409,  <http://www.funnygreetings.com/camel5/woman_rocking_baby_md_wht.gif>,276.txt,no_entity,70,59,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,1,1,0,0,0,92,42.0,9,232,29,63,0,4,0,0,1,1,0.6413043478260869,0.9365079365079365,1.6666666666666667,0,1,0,0
2410,(just a reminder!!!),276.txt,no_entity,20,60,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,(,0,1,1,0,0,0,92,42.0,9,232,29,63,0,3,0,0,1,1,0.6521739130434783,0.9523809523809523,0.47619047619047616,1,0,1,1
2411,  _____  ,276.txt,no_entity,9,61,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0, ,0,1,1,1,1,0,92,42.0,9,232,29,63,0,2,0,0,1,1,0.6630434782608695,0.9682539682539683,0.21428571428571427,1,0,1,1
2412,  _____  ,276.txt,no_entity,9,62,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0, ,0,1,1,1,1,0,92,42.0,9,232,29,63,0,1,0,1,1,1,0.6739130434782609,0.9841269841269841,0.21428571428571427,1,0,1,1
2413,"Download exciting Logos <http://in.mobile.yahoo.com/106/>, Picture Messages <http://in.mobile.yahoo.com/108/> & Ringtones <http://in.mobile.yahoo.com/tune/christmas0.html> for your mobile phone new <http://in.yimg.com/i/in/new2.gif>",276.txt,no_entity,232,63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,1,1,0,0,0,92,42.0,9,232,29,63,0,0,1,0,1,1,0.6847826086956522,1.0,5.523809523809524,0,1,0,0
2414,	dan.davis@enron.com,277.txt,no_entity,20,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,	,0,1,1,0,0,0,10,68.0,11,343,3,7,2,6,0,0,0,1,0.1,0.14285714285714285,0.29411764705882354,1,0,1,1
2415,	wayne.vinson@enron.com,277.txt,no_entity,23,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,	,0,1,1,0,0,0,10,68.0,11,343,3,7,2,5,0,0,0,1,0.2,0.2857142857142857,0.3382352941176471,1,0,1,1
2416,	wayne.vinson@enron.com,277.txt,no_entity,23,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,	,0,1,1,0,0,0,10,68.0,11,343,3,7,2,4,0,0,1,1,0.3,0.42857142857142855,0.3382352941176471,1,0,1,1
2417,"Make sure that all curves are downloaded by the end of simulation, 11:00 CST, tomorrow.  Ideally, the 2/7/02 curves should be marked in the morning prior to simulation.  We have been instructed to kick the calculation off as close to 11:00 CST as possible.  This is to ensure that ALL downstream systems are able to run through the simulation.",277.txt,no_entity,343,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,1,1,0,0,0,10,68.0,11,343,3,7,2,3,0,0,1,1,0.4,0.5714285714285714,5.044117647058823,0,1,0,0
2418,Please forward to all applicable traders.,277.txt,no_entity,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,1,1,0,0,0,10,68.0,11,343,3,7,2,2,0,0,1,1,0.5,0.7142857142857143,0.6029411764705882,1,0,1,0
2419,"Thanks,",277.txt,signature,7,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,T,0,1,1,0,0,1,10,68.0,11,343,3,7,2,1,0,1,1,1,0.6,0.8571428571428571,0.10294117647058823,1,0,1,1
2420,Stacey,277.txt,signature,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,1,0,0,0,1,10,68.0,11,343,3,7,2,0,1,0,1,1,0.7,1.0,0.08823529411764706,1,0,1,1
2421,"How funny you ask, I spoke to them today and they did say that the deductions should start on your next check.  I realize that the past we have not made any but they have asked me to call back on Monday to discuss.  I will keep you informed.",278.txt,no_entity,241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,0,1,1,0,0,0,9,67.0,14,241,4,5,3,4,0,0,1,1,0.1111111111111111,0.2,3.5970149253731343,0,1,0,0
2422,Thanks for your patience.,278.txt,no_entity,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,1,1,0,0,0,9,67.0,14,241,4,5,3,3,0,0,1,1,0.2222222222222222,0.4,0.373134328358209,1,0,1,1
2423,Pam LaRue,278.txt,signature,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,1,1,0,0,0,9,67.0,14,241,4,5,3,2,0,0,1,1,0.3333333333333333,0.6,0.13432835820895522,1,0,1,1
2424,Business Accounting Manager,278.txt,signature,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,1,0,0,0,1,9,67.0,14,241,4,5,3,1,0,1,1,1,0.4444444444444444,0.8,0.40298507462686567,1,0,1,1
2425,713-438-0919 (ph),278.txt,signature,17,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,1,1,0,0,0,9,67.0,14,241,4,5,3,0,1,0,1,1,0.5555555555555556,1.0,0.2537313432835821,1,0,1,1
2426,"Lisa,",279.txt,no_entity,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,L,0,1,1,0,0,1,7,85.0,5,239,4,3,1,2,0,0,1,1,0.14285714285714285,0.3333333333333333,0.058823529411764705,1,0,1,1
2427,I apologize for the delay!  This is a new one for us and they are taking their sweet time on getting the paper work back to us.  I have copied Pam LaRue on this email as you can see and she will respond to you on how that process is going.,279.txt,no_entity,239,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,1,1,0,0,0,7,85.0,5,239,4,3,1,1,0,1,1,1,0.2857142857142857,0.6666666666666666,2.8117647058823527,0,1,0,0
2428,Rhonda,279.txt,signature,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,1,0,0,0,1,7,85.0,5,239,4,3,1,0,1,0,1,1,0.42857142857142855,1.0,0.07058823529411765,1,0,1,1
2429,"	monika.causholli@enron.com, r..conner@enron.com, ",28.txt,no_entity,50,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,	,0,1,1,0,0,0,125,112.0,8,362,66,59,0,58,0,0,0,0,0.008,0.01694915254237288,0.44642857142857145,1,0,1,1
2430,"	milagros.daetz@enron.com, dirk.dimitry@enron.com, ",28.txt,no_entity,51,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,	,0,1,1,0,0,0,125,112.0,8,362,66,59,0,57,0,0,0,0,0.016,0.03389830508474576,0.45535714285714285,1,0,1,1
2431,"	ayesha.kanji@enron.com, james.monroe@enron.com, ",28.txt,no_entity,49,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,	,0,1,1,0,0,0,125,112.0,8,362,66,59,0,56,0,0,0,0,0.024,0.05084745762711865,0.4375,1,0,1,1
2432,"	craig.rickard@enron.com, t..robinson@enron.com",28.txt,no_entity,47,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,	,0,1,1,0,0,0,125,112.0,8,362,66,59,0,55,0,0,0,0,0.032,0.06779661016949153,0.41964285714285715,1,0,1,1
2433,  <http://www.forestweb.com/digest/images/news/corps/199.gif>,28.txt,no_entity,61,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,1,1,0,0,0,125,112.0,8,362,66,59,0,54,0,0,0,0,0.04,0.0847457627118644,0.5446428571428571,1,0,1,0
2434,NewsBeat:Daily News 11/08/2001,28.txt,no_entity,30,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,1,1,0,0,0,125,112.0,8,362,66,59,0,53,0,0,0,0,0.048,0.1016949152542373,0.26785714285714285,1,0,1,1
2435,This email is a daily service of Forestweb <http://www.forestweb.com>'s NewsBeat. ,28.txt,no_entity,82,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,1,1,0,0,0,125,112.0,8,362,66,59,0,52,0,0,0,0,0.056,0.11864406779661017,0.7321428571428571,1,0,1,0
2436,"All the stories from Thursday, Nov. 8, are available under Thursday's Headlines. <http://www.forestweb.com/taf/yesterday.taf?dt=11/08/01> ",28.txt,no_entity,138,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,1,1,0,0,0,125,112.0,8,362,66,59,0,51,0,0,0,0,0.064,0.13559322033898305,1.2321428571428572,0,1,0,0
2437,"Newly posted on Forestweb: CIBC World Markets. Canada - U.S. Lumber Dispute, Where Do We Go From Here? Click CIBC  <http://www.forestweb.com/editorial/analyst/cibc/cibc.11.06.01.pdf>to download. ",28.txt,no_entity,195,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,1,1,0,0,0,125,112.0,8,362,66,59,0,50,0,0,0,0,0.072,0.15254237288135594,1.7410714285714286,0,1,0,0
2438,"If this NewsBeat. was forwarded to you by a colleague, please respect our copyright and order your own subscription. Corporate rates are available. For more information email NewsBeat <mailto:newsbeat@forestweb.com> ",28.txt,no_entity,216,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,1,1,0,0,0,125,112.0,8,362,66,59,0,49,0,0,0,0,0.08,0.1694915254237288,1.9285714285714286,0,1,0,0
2439,Contents,28.txt,no_entity,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,1,0,0,0,1,125,112.0,8,362,66,59,0,48,0,0,0,0,0.088,0.1864406779661017,0.07142857142857142,1,0,1,1
2440,Western Pulp taking more market downtime at B.C. market pulp mills ( More <http://www.forestweb.com/digest/news.control.taf?_section=view&_function=detail&EDITION_ID=2075&_UserReference=BA5D1D72DFF4022C3BEABE00#story15192>...) ,28.txt,no_entity,227,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,0,1,1,0,0,0,125,112.0,8,362,66,59,0,47,0,0,0,0,0.096,0.2033898305084746,2.0267857142857144,0,1,0,0
2441,Lenzing decides not to buy IP's dissolving pulp mill in Natchez ( More <http://www.forestweb.com/digest/news.control.taf?_section=view&_function=detail&EDITION_ID=2075&_UserReference=BA5D1D72DFF4022C3BEABE00#story15196>...) ,28.txt,no_entity,224,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,L,0,1,1,0,0,0,125,112.0,8,362,66,59,0,46,0,0,0,0,0.104,0.22033898305084745,2.0,0,1,0,0
2442,Pacific Northwest sawmills also feeling effects of softwood duties ( More <http://www.forestweb.com/digest/news.control.taf?_section=view&_function=detail&EDITION_ID=2075&_UserReference=BA5D1D72DFF4022C3BEABE00#story15197>...) ,28.txt,no_entity,227,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,1,1,0,0,0,125,112.0,8,362,66,59,0,45,0,0,0,0,0.112,0.23728813559322035,2.0267857142857144,0,1,0,0
2443,"Potlatch extends holiday shutdowns at lumber, wood panel mills ( More <http://www.forestweb.com/digest/news.control.taf?_section=view&_function=detail&EDITION_ID=2075&_UserReference=BA5D1D72DFF4022C3BEABE00#story15165>...) ",28.txt,no_entity,223,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,1,1,0,0,0,125,112.0,8,362,66,59,0,44,0,0,0,0,0.12,0.2542372881355932,1.9910714285714286,0,1,0,0
